,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol,DataSource,ATBTechnologyType,ThermalOrRenewableOrStorage,CAPEX(2012$/MW),NSPSCompliant,NOxEmRate(lb/MMBtu),SO2EmRate(lb/MMBtu),Lifetime(years),SO2 Scrubber,CoalType,ECAPEX(2012$/MWH),PlantCategory
443,Wolf Hollow II,59812_G_CGT5,59812,G,CGT5,91203.0,Combined Cycle,,ERC_REST,Texas,48.0,Hood,221.0,48221.0,307.2,6250.0,2017.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.00773,0.00773,0.00773,0.00773,,,,,,,,,,,,Natural Gas,59812.0,32.337679,-97.734612,,,,,,,3.419101677638398,117.0,4.0,97.6896,31361.991996442863,122.88,0.0,13170.0,3.5999999999999996,24.969385485239982,1,0.0,1,1,0,False,False,False,59812+CGT5,,,,,,,,,,,,
444,Wolf Hollow II,59812_G_STG6,59812,G,STG6,,Combined Cycle,,ERC_REST,Texas,48.0,Hood,221.0,48221.0,454.9,6250.0,2017.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.00773,0.00773,0.00773,0.00773,,,,,,,,,,,,Natural Gas,59812.0,32.337679,-97.734612,,,,,,,3.419101677638398,117.0,4.0,144.6582,46440.65807025345,181.96,0.0,13170.0,3.5999999999999996,24.969385485239982,1,0.0,1,1,0,False,False,False,59812+STG6,,,,,,,,,,,,
452,Colorado Bend II,60122_G_CT7,60122,G,CT7,91195.0,Combined Cycle,,ERC_REST,Texas,48.0,Wharton,481.0,48481.0,313.2,6250.0,2017.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.00786,0.00786,0.00786,0.00786,,,,,,,,,,,,Natural Gas,60122.0,29.289415,-96.065399,,,,,,,3.419101677638398,117.0,4.0,99.5976,31974.530902623388,125.28,0.0,13170.0,3.5999999999999996,24.969385485239982,1,0.0,1,1,0,False,False,False,60122+CT7,,,,,,,,,,,,
453,Colorado Bend II,60122_G_CT8,60122,G,CT8,91196.0,Combined Cycle,,ERC_REST,Texas,48.0,Wharton,481.0,48481.0,313.2,6250.0,2017.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.00786,0.00786,0.00786,0.00786,,,,,,,,,,,,Natural Gas,60122.0,29.289415,-96.065399,,,,,,,3.419101677638398,117.0,4.0,99.5976,31974.530902623388,125.28,0.0,13170.0,3.5999999999999996,24.969385485239982,1,0.0,1,1,0,False,False,False,60122+CT8,,,,,,,,,,,,
454,Colorado Bend II,60122_G_STG9,60122,G,STG9,,Combined Cycle,,ERC_REST,Texas,48.0,Wharton,481.0,48481.0,461.4,6250.0,2017.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.00786,0.00786,0.00786,0.00786,,,,,,,,,,,,Natural Gas,60122.0,29.289415,-96.065399,,,,,,,3.419101677638398,117.0,4.0,146.7252,47104.24188528235,184.56,0.0,13170.0,3.5999999999999996,24.969385485239982,1,0.0,1,1,0,False,False,False,60122+STG9,,,,,,,,,,,,
464,Friendswood Energy,60468_G_GT-1,60468,G,GT-1,,Combustion Turbine,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,117.0,9086.0,2017.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.011,0.011,0.011,0.011,,,,,,,,,,,,Natural Gas,60468.0,29.647267,-95.451516,,,,,,,3.419101677638398,117.0,2.0,40.014,2986.1271676300576,46.800000000000004,0.0,7340.0,15.45,46.51595784302248,0,0.0,1,1,0,False,False,False,60468+GT-1,,,,,,,,,,,,
467,ETT Presidio NaS Battery,60506_G_BOB,60506,G,BOB,,Energy Storage,,ERC_WEST,Texas,48.0,Presidio,377.0,48377.0,4.0,0.0,2010.0,9999,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,60506.0,29.566263,-104.35535,60506.0,4,4,4,0.81,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,0,False,False,False,60506+BOB,,,,,,,,,,,,
470,Rabbit Hill Energy Storage Project,60649_G_1,60649,G,1,,Energy Storage,,ERC_REST,Texas,48.0,Williamson,491.0,48491.0,9.9,0.0,2017.0,9999,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,60649.0,30.587828,-97.687023,,39.6,9.9,9.9,0.81,0.0,0.0,0.0,0.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,0,False,False,False,60649+1,,,,,,,,,,,,
472,"Blue Summit Storage, LLC",60690_G_WBSS,60690,G,WBSS,,Energy Storage,,ERC_WEST,Texas,48.0,Wilbarger,487.0,48487.0,30.0,0.0,2017.0,9999,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,60690.0,34.299,-99.399,60690.0,12.6,30,30,0.81,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,0,False,False,False,60690+WBSS,,,,,,,,,,,,
482,NRG Elbow Creek Energy Storage Project,61362_G_ECBS,61362,G,ECBS,,Energy Storage,,ERC_WEST,Texas,48.0,Howard,227.0,48227.0,2.0,0.0,2017.0,9999,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,61362.0,32.167575,-101.479217,61362.0,0.7,2,2,0.81,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,0,False,False,False,61362+ECBS,,,,,,,,,,,,
483,Comanche Peak,6145_G_1,6145,G,1,,Nuclear,,ERC_REST,Texas,48.0,Somervell,425.0,48425.0,1205.0,10456.0,1990.0,2070,,,N,Nuclear Fuel,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Nuclear Fuel,6145.0,32.298365,-97.785515,,,,,,,0.6381663463155712,0.0,20.0,96.4,615091.1516229435,1084.5,0.0,93280.0,2.14,8.812667317075613,0,0.0,1,1,0,False,False,False,6145+1,,,,,,,,,,,,
484,Comanche Peak,6145_G_2,6145,G,2,,Nuclear,,ERC_REST,Texas,48.0,Somervell,425.0,48425.0,1195.0,10456.0,1993.0,2073,,,N,Nuclear Fuel,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Nuclear Fuel,6145.0,32.298365,-97.785515,,,,,,,0.6381663463155712,0.0,20.0,95.60000000000001,609986.6607381058,1075.5,0.0,93280.0,2.14,8.812667317075613,0,0.0,1,1,0,False,False,False,6145+2,,,,,,,,,,,,
495,Dansby,6243_B_1,6243,B,1,2860.0,O/G Steam,,ERC_REST,Texas,48.0,Brazos,41.0,48041.0,110.0,14500.0,1978.0,9999,wall,dry,N,Natural Gas,,,,LNB + OFA,,,,,,,,,0.2,0.089,0.089,0.089,0.089,,,,,,,,,,,,Natural Gas,6243.0,30.7217,-96.4608,,,,,,,3.419101677638398,117.0,7.0,25.41,11229.879946642952,44.0,0.0,37800.0,4.47,54.046974325756764,1,0.0,1,1,0,False,False,False,6243+1,,,,,,,,,,,,
496,South Texas Project,6251_G_1,6251,G,1,,Nuclear,,ERC_REST,Texas,48.0,Matagorda,321.0,48321.0,1280.0,10456.0,1988.0,2068,,,N,Nuclear Fuel,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Nuclear Fuel,6251.0,28.795,-96.0481,,,,,,,0.6381663463155712,0.0,20.0,102.4,653374.8332592263,1152.0,0.0,93280.0,2.14,8.812667317075613,0,0.0,1,1,0,False,False,False,6251+1,,,,,,,,,,,,
497,South Texas Project,6251_G_2,6251,G,2,,Nuclear,,ERC_REST,Texas,48.0,Matagorda,321.0,48321.0,1280.0,10456.0,1989.0,2069,,,N,Nuclear Fuel,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Nuclear Fuel,6251.0,28.795,-96.0481,,,,,,,0.6381663463155712,0.0,20.0,102.4,653374.8332592263,1152.0,0.0,93280.0,2.14,8.812667317075613,0,0.0,1,1,0,False,False,False,6251+2,,,,,,,,,,,,
502,San Jacinto Steam Electric Station,7325_G_1,7325,G,1,3095.0,Combustion Turbine,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,81.0,13974.0,1995.0,9999,,,N,Natural Gas,,,,DLNB + H2O,,,,,,,,,0.01,0.01817,0.01817,0.01817,0.01817,,,,,,,,,,,,Natural Gas,7325.0,29.694838,-95.040622,,,,,,,3.419101677638398,117.0,2.0,27.702,2067.318808359271,32.4,0.0,7340.0,15.45,63.228526843318974,0,0.0,1,1,0,False,False,False,7325+1,,,,,,,,,,,,
503,San Jacinto Steam Electric Station,7325_G_2,7325,G,2,3096.0,Combustion Turbine,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,81.0,13974.0,1995.0,9999,,,N,Natural Gas,,,,DLNB + H2O,,,,,,,,,0.01,0.01807,0.01807,0.01807,0.01807,,,,,,,,,,,,Natural Gas,7325.0,29.694838,-95.040622,,,,,,,3.419101677638398,117.0,2.0,27.702,2067.318808359271,32.4,0.0,7340.0,15.45,63.228526843318974,0,0.0,1,1,0,False,False,False,7325+2,,,,,,,,,,,,
504,Arthur Von Rosenberg,7512_G_1,7512,G,1,2484.0,Combined Cycle,,ERC_REST,Texas,48.0,Bexar,29.0,48029.0,157.0,7178.0,2000.0,9999,,,N,Natural Gas,,,,DLNB,SCR,2000.0,,,,,,,0.5,0.02878,0.02878,0.02878,0.02878,,,,,,,,,,,,Natural Gas,7512.0,29.257046,-98.384045,,,,,,,3.419101677638398,117.0,4.0,49.926,16028.101378390395,62.800000000000004,0.0,13170.0,3.5999999999999996,28.142311842088418,1,0.0,1,1,0,False,False,False,7512+1,,,,,,,,,,,,
505,Arthur Von Rosenberg,7512_G_2,7512,G,2,2485.0,Combined Cycle,,ERC_REST,Texas,48.0,Bexar,29.0,48029.0,157.0,7178.0,2000.0,9999,,,N,Natural Gas,,,,DLNB,SCR,2000.0,,,,,,,0.5,0.02878,0.02878,0.02878,0.02878,,,,,,,,,,,,Natural Gas,7512.0,29.257046,-98.384045,,,,,,,3.419101677638398,117.0,4.0,49.926,16028.101378390395,62.800000000000004,0.0,13170.0,3.5999999999999996,28.142311842088418,1,0.0,1,1,0,False,False,False,7512+2,,,,,,,,,,,,
506,Arthur Von Rosenberg,7512_G_3,7512,G,3,,Combined Cycle,,ERC_REST,Texas,48.0,Bexar,29.0,48029.0,160.0,7178.0,2000.0,9999,,,N,Natural Gas,,,,DLNB,SCR,2000.0,,,,,,,0.5,0.02878,0.02878,0.02878,0.02878,,,,,,,,,,,,Natural Gas,7512.0,29.257046,-98.384045,,,,,,,3.419101677638398,117.0,4.0,50.88,16334.370831480657,64.0,0.0,13170.0,3.5999999999999996,28.142311842088418,1,0.0,1,1,0,False,False,False,7512+3,,,,,,,,,,,,
507,Sand Hill,7900_G_5A,7900,G,5A,10015.0,Combined Cycle,,ERC_REST,Texas,48.0,Travis,453.0,48453.0,161.0,7749.0,2004.0,9999,,,N,Natural Gas,,,,DLNB,SCR,2004.0,,,,,,,,0.0099,0.0099,0.0099,0.0099,,,,,,,,,,,,Natural Gas,7900.0,30.2098,-97.6129,,,,,,,3.419101677638398,117.0,4.0,51.198,16436.46064917741,64.4,0.0,13170.0,3.5999999999999996,30.094618900019945,1,0.0,1,1,0,False,False,False,7900+5A,,,,,,,,,,,,
508,Sand Hill,7900_G_5C,7900,G,5C,,Combined Cycle,,ERC_REST,Texas,48.0,Travis,453.0,48453.0,151.0,7749.0,2004.0,9999,,,N,Natural Gas,,,,DLNB,SCR,2004.0,,,,,,,,0.0099,0.0099,0.0099,0.0099,,,,,,,,,,,,Natural Gas,7900.0,30.2098,-97.6129,,,,,,,3.419101677638398,117.0,4.0,48.018,15415.562472209871,60.400000000000006,0.0,13170.0,3.5999999999999996,30.094618900019945,1,0.0,1,1,0,False,False,False,7900+5C,,,,,,,,,,,,
509,Sand Hill,7900_G_SH7,7900,G,SH7,90520.0,Combustion Turbine,,ERC_REST,Texas,48.0,Travis,453.0,48453.0,47.3,10745.0,2010.0,9999,,,N,Natural Gas,,,,H2O,SCR,,,,,,,,,0.0195,0.0195,0.0195,0.0195,,,,,,,,,,,,Natural Gas,7900.0,30.2098,-97.6129,,,,,,,3.419101677638398,117.0,1.0,16.1766,1207.2120942641175,18.919999999999998,0.0,7340.0,15.45,52.188247526224586,0,0.0,1,1,0,False,False,False,7900+SH7,,,,,,,,,,,,
510,DeCordova Steam Electric Station,8063_G_CT4,8063,G,CT4,90031.0,Combustion Turbine,,ERC_REST,Texas,48.0,Hood,221.0,48221.0,68.0,12714.0,1990.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,H2O,,,,,,,,,0.5,0.64787,0.64787,0.64787,0.64787,,,,,,,,,,,,Natural Gas,8063.0,32.403056,-97.700556,,,,,,,3.419101677638398,117.0,2.0,23.256,1735.52690084482,27.200000000000003,0.0,7340.0,15.45,58.920458729494584,0,0.0,1,1,0,False,False,False,8063+CT4,,,,,,,,,,,,
511,DFW Gas Recovery,50569_G_GEN1,50569,G,GEN1COMBINED,,Landfill Gas,,ERC_REST,Texas,48.0,Denton,121.0,48121.0,5.8,17556.5,1988.0,9999,,,N,Landfill Gas,,,,,,,,,,,,,,0.24082,0.24082,0.24082,0.24082,,,,,,,,,,,,Landfill Gas,50569.0,33.019646,-96.961986,,,,,,,0.0,117.0,4.0,5.8,296.06047132058694,2.32,0.0,392820.0,8.75,8.75,0,0.0,1,1,0,False,False,False,50569+GEN1COMBINED,,,,,,,,,,,,
512,Tessman Road,56113_G_1,56113,G,1COMBINED,,Landfill Gas,,ERC_REST,Texas,48.0,Bexar,29.0,48029.0,18.0,13500.0,2004.0,9999,,,N,Landfill Gas,,,,,,,,,,,,,,0.24082,0.24082,0.24082,0.24082,,,,,,,,,,,,Landfill Gas,56113.0,29.4289,-98.3433,,,,,,,0.0,117.00000000000003,4.0,18.0,918.808359270787,7.2,0.0,392820.0,8.75,8.75,0,0.0,1,1,0,False,False,False,56113+1COMBINED,,,,,,,,,,,,
513,DFW Gas Recovery,50569_G_GEN3,50569,G,GEN3COMBINED,,Landfill Gas,,ERC_REST,Texas,48.0,Denton,121.0,48121.0,40.400000000000006,13505.128712871283,2010.0,9999,,,N,Landfill Gas,,,,,,,,,,,,,,0.24082,0.24082,0.24082,0.24082,,,,,,,,,,,,Landfill Gas,50569.0,33.019646,-96.961986,,,,,,,0.0,117.0,4.0,40.400000000000006,2062.2143174744333,16.160000000000004,0.0,392820.0,8.75,8.75,0,0.0,1,1,0,False,False,False,50569+GEN3COMBINED,,,,,,,,,,,,
514,Stryker Creek,3504_G_D1,3504,G,D1COMBINED,,Combustion Turbine,IC Engine,ERC_REST,Texas,48.0,Cherokee,73.0,48073.0,14.0,21520.571428571428,1966.0,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,0.2,1.77612,1.77612,1.77612,1.77612,,,,,,,,,,,,Distillate Fuel Oil,3504.0,31.93985,-94.989834,,,,,,,18.885071266579832,160.1,1.0,4.788,357.31436193863937,3.5,0.0,7340.0,15.45,421.86752512609314,0,0.0,1,1,0,False,False,False,3504+D1COMBINED,,,,,,,,,,,,
515,Sam Rayburn,3631_G_4,3631,G,4COMBINED,,Combustion Turbine,IC Engine,ERC_REST,Texas,48.0,Victoria,469.0,48469.0,3.2,10745.0,1991.0,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,3.0,1.77612,1.77612,1.77612,1.77612,,,,,,,,,,,,Distillate Fuel Oil,3631.0,28.8947,-97.135,,,,,,,18.885071266579832,160.1,1.0,1.0944,81.67185415740329,0.8,0.0,7340.0,15.45,218.37009075940028,0,0.0,1,1,0,False,False,False,3631+4COMBINED,,,,,,,,,,,,
516,Silas Ray,3559_G_DG-2,3559,G,DG-2COMBINED,,Combustion Turbine,IC Engine,ERC_REST,Texas,48.0,Cameron,61.0,48061.0,6.0,10745.0,2001.0,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,3.0,1.77612,1.77612,1.77612,1.77612,,,,,,,,,,,,Distillate Fuel Oil,3559.0,25.9131,-97.5214,,,,,,,18.885071266579832,160.1,1.0,2.052,153.13472654513117,1.5,0.0,7340.0,15.45,218.37009075940028,0,0.0,1,1,0,False,False,False,3559+DG-2COMBINED,,,,,,,,,,,,
517,T H Wharton,3469_G_51,3469,G,51COMBINED,89966.0,Combustion Turbine,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,290.0,15638.000000000002,1975.0,9999,,,N,Natural Gas,,,,H2O,,,,,,,,,3.0,0.21041,0.21041,0.21041,0.21041,,,,,,,,,,,,Natural Gas,3469.0,29.9417,-95.5306,,,,,,,3.419101677638398,117.00000000000001,3.0,99.18,7401.511783014673,116.0,0.0,7340.0,15.45,68.91791203490926,0,0.0,1,1,0,False,False,False,3469+51COMBINED,,,,,,,,,,,,
518,T H Wharton,3469_G_56,3469,G,56COMBINED,89971.0,Combustion Turbine,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,280.0,15756.260714285716,1966.0,9999,,,N,Natural Gas,,,,H2O,,,,,,,,,3.0,0.20714,0.20714,0.20714,0.20714,,,,,,,,,,,,Natural Gas,3469.0,29.9417,-95.5306,,,,,,,3.419101677638398,117.0,3.0,95.76,7146.2872387727875,112.0,0.0,7340.0,15.45,69.32225744152227,0,0.0,1,1,0,False,False,False,3469+56COMBINED,,,,,,,,,,,,
519,Spencer,4266_B_4,4266,B,4COMBINED,2651.0,O/G Steam,,ERC_REST,Texas,48.0,Denton,121.0,48121.0,157.0,13868.662420382167,1972.0,9999,wall,dry,N,Natural Gas,,,,FR + LNB,,,,,,,,,0.006,0.05703,0.05703,0.05703,0.05703,,,,,,,,,,,,Natural Gas,4266.0,33.1975,-97.1061,,,,,,,3.419101677638398,117.0,7.0,36.267,16028.101378390395,62.800000000000004,0.0,37800.0,4.47,51.88836694812927,1,0.0,1,1,0,False,False,False,4266+4COMBINED,,,,,,,,,,,,
520,Bayou Cogen Plant,10298_G_GEN4,10298,G,GEN4COMBINED,88566.0,Combustion Turbine,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,299.0,15529.862876254181,1977.0,9999,,,Y,Natural Gas,,,,DLNB,,,,,,,,,3.0,0.01869,0.01869,0.01869,0.01869,,,,,,,,,,,,Natural Gas,10298.0,29.6225,-95.0458,,,,,,,3.419101677638398,117.0,3.0,102.25800000000001,7631.21387283237,119.60000000000001,0.0,7340.0,15.45,68.54818021369493,0,0.0,1,1,0,False,False,False,10298+GEN4COMBINED,,,,,,,,,,,,
521,Greens Bayou,3464_G_82,3464,G,82COMBINED,89955.0,Combustion Turbine,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,264.0,15358.545454545456,1976.0,9999,,,N,Natural Gas,,,,H2O,,,,,,,,,3.0,0.22099,0.22099,0.22099,0.22099,,,,,,,,,,,,Natural Gas,3464.0,29.822201,-95.219429,,,,,,,3.419101677638398,117.0,3.0,90.28800000000001,6737.927967985771,105.60000000000001,0.0,7340.0,15.45,67.96242852972195,0,0.0,1,1,0,False,False,False,3464+82COMBINED,,,,,,,,,,,,
522,Central Utility Plant,10184_G_EG1,10184,G,EG1COMBINED,,Combustion Turbine,IC Engine,ERC_REST,Texas,48.0,Travis,453.0,48453.0,237.6,14706.685185185186,1988.0,9999,,,Y,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,3.0,0.02402,0.02402,0.02402,0.02402,,,,,,,,,,,,Natural Gas,10184.0,30.397351,-97.842586,,,,,,,3.419101677638398,117.00000000000001,3.0,81.2592,6064.135171187194,95.04,0.0,7340.0,15.45,65.73365198916645,0,0.0,1,1,0,False,False,False,10184+EG1COMBINED,,,,,,,,,,,,
523,Morgan Creek,3492_G_CT3,3492,G,CT3COMBINED,90019.0,Combustion Turbine,,ERC_WEST,Texas,48.0,Mitchell,335.0,48335.0,271.0,14992.999999999998,1988.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,H2O,,,,,,,,,0.5,0.59817,0.59817,0.59817,0.59817,,,,,,,,,,,,Natural Gas,3492.0,32.3358,-100.9156,,,,,,,3.419101677638398,117.0,3.0,92.682,6916.585148955091,108.4,0.0,7340.0,15.45,66.7125914528325,0,0.0,1,1,0,False,False,False,3492+CT3COMBINED,,,,,,,,,,,,
524,Permian Basin,3494_G_CT1,3494,G,CT1COMBINED,90023.0,Combustion Turbine,,ERC_WEST,Texas,48.0,Ward,475.0,48475.0,270.0,13545.24074074074,1988.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,H2O,,,,,,,,,0.5,0.65485,0.65485,0.65485,0.65485,,,,,,,,,,,,Natural Gas,3494.0,31.5839,-102.9633,,,,,,,3.419101677638398,117.0,3.0,92.34,6891.062694530902,108.0,0.0,7340.0,15.45,61.76255534068264,0,0.0,1,1,0,False,False,False,3494+CT1COMBINED,,,,,,,,,,,,
525,Permian Basin,3494_G_CT5,3494,G,CT5COMBINED,90027.0,Combustion Turbine,,ERC_WEST,Texas,48.0,Ward,475.0,48475.0,278.0,13768.525179856115,1988.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,H2O,,,,,,,,,0.5,0.596,0.596,0.596,0.596,,,,,,,,,,,,Natural Gas,3494.0,31.5839,-102.9633,,,,,,,3.419101677638398,117.0,3.0,95.07600000000001,7095.242329924411,111.2,0.0,7340.0,15.45,62.52598754105256,0,0.0,1,1,0,False,False,False,3494+CT5COMBINED,,,,,,,,,,,,
526,Corpus Christi,50475_G_GEN1,50475,G,GEN1COMBINED,,Combustion Turbine,,ERC_REST,Texas,48.0,Nueces,355.0,48355.0,243.0,13206.362139917697,1990.0,9999,,,Y,Natural Gas,,,,,,,,,,,,,3.0,0.40657,0.40657,0.40657,0.40657,,,,,,,,,,,,Natural Gas,50475.0,27.811083,-97.595813,,,,,,,3.419101677638398,117.0,3.0,83.10600000000001,6201.956425077812,97.2,0.0,7340.0,15.45,60.603894948092815,0,0.0,1,1,0,False,False,False,50475+GEN1COMBINED,,,,,,,,,,,,
527,Silas Ray,3559_G_10,3559,G,10COMBINED,89523.0,Combustion Turbine,,ERC_REST,Texas,48.0,Cameron,61.0,48061.0,264.0,11272.780303030304,2004.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,3.0,0.01125,0.01125,0.01125,0.01125,,,,,,,,,,,,Natural Gas,3559.0,25.9131,-97.5214,,,,,,,3.419101677638398,117.0,3.0,90.28800000000001,6737.927967985771,105.60000000000001,0.0,7340.0,15.45,53.99278204574,0,0.0,1,1,0,False,False,False,3559+10COMBINED,,,,,,,,,,,,
528,Exelon LaPorte Generating Station,55365_G_GT2,55365,G,GT2COMBINED,4560.0,Combustion Turbine,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,255.7,11543.044583496285,2001.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,3.0,0.18589,0.18589,0.18589,0.18589,,,,,,,,,,,,Natural Gas,55365.0,29.7028,-95.0718,,,,,,,3.419101677638398,117.0,3.0,87.4494,6526.091596265007,102.28,0.0,7340.0,15.45,54.91684310048697,0,0.0,1,1,0,False,False,False,55365+GT2COMBINED,,,,,,,,,,,,
529,Sand Hill,7900_G_SH3,7900,G,SH3COMBINED,1151.0,Combustion Turbine,,ERC_REST,Texas,48.0,Travis,453.0,48453.0,94.6,10745.0,2001.0,9999,,,N,Natural Gas,,,,H2O,SCR,,,,,,,,3.0,0.01737,0.01737,0.01737,0.01737,,,,,,,,,,,,Natural Gas,7900.0,30.2098,-97.6129,,,,,,,3.419101677638398,117.0,2.0,32.3532,2414.424188528235,37.839999999999996,0.0,7340.0,15.45,52.188247526224586,0,0.0,1,1,0,False,False,False,7900+SH3COMBINED,,,,,,,,,,,,
530,P H Robinson,3466_G_PHR1,3466,G,PHR1COMBINED,,Combustion Turbine,,ERC_REST,Texas,48.0,Galveston,167.0,48167.0,300.0,9086.0,2015.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,,0.011,0.011,0.011,0.011,,,,,,,,,,,,Natural Gas,3466.0,29.486667,-94.979444,,,,,,,3.419101677638398,117.00000000000001,3.0,102.60000000000001,7656.736327256558,120.0,0.0,7340.0,15.45,46.51595784302248,0,0.0,1,1,0,False,False,False,3466+PHR1COMBINED,,,,,,,,,,,,
531,V H Braunig,3612_G_5,3612,G,5COMBINED,89837.0,Combustion Turbine,,ERC_REST,Texas,48.0,Bexar,29.0,48029.0,291.8,12126.771761480466,2010.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,,SCR,,,,,,,,,0.01651,0.01651,0.01651,0.01651,,,,,,,,,,,,Natural Gas,3612.0,29.2567,-98.3825,,,,,,,3.419101677638398,117.0,3.0,99.79560000000001,7447.452200978212,116.72000000000001,0.0,7340.0,15.45,56.91266567401581,0,0.0,1,1,0,False,False,False,3612+5COMBINED,,,,,,,,,,,,
532,Pearsall,3630_G_21A,3630,G,21ACOMBINED,,Combustion Turbine,IC Engine,ERC_REST,Texas,48.0,Frio,163.0,48163.0,261.9,10870.531118747616,2010.0,9999,,,N,Natural Gas,,,,,,,,,,,,,,0.02402,0.02402,0.02402,0.02402,,,,,,,,,,,,Natural Gas,3630.0,28.9275,-99.0919,,,,,,,3.419101677638398,117.0,3.0,89.5698,6684.3308136949745,104.75999999999999,0.0,7340.0,15.45,52.617451184930374,0,0.0,1,1,0,False,False,False,3630+21ACOMBINED,,,,,,,,,,,,
533,Winchester Power Park,56674_G_CGT4,56674,G,CGT4COMBINED,90320.0,Combustion Turbine,,ERC_REST,Texas,48.0,Fayette,149.0,48149.0,272.7,11500.491015768243,2010.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.00984,0.00984,0.00984,0.00984,,,,,,,,,,,,Natural Gas,56674.0,30.0381,-96.9875,,,,,,,3.419101677638398,117.0,3.0,93.2634,6959.973321476212,109.08,0.0,7340.0,15.45,54.771348125678514,0,0.0,1,1,0,False,False,False,56674+CGT4COMBINED,,,,,,,,,,,,
